Sample	Chromosome	Start Position	End Position	Num markers	seg.mean	copy	ivg.copy	Seg.CN
1_31.vs.Tonsil1_Group7_23	9	71950000	88750000	165	-0.4034	1	-1	-1
1_31.vs.Tonsil1_Group7_23	17	63750000	65150000	14	0.334	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	10	15450000	22250000	67	0.0156	2	0	0
1_31.vs.Tonsil1_Group7_23	8	102250000	103050000	8	0.8935	4	2	1
1_31.vs.Tonsil1_Group7_23	10	22850000	26350000	36	0.0063	2	0	0
1_31.vs.Tonsil1_Group7_23	12	101650000	102150000	5	0.3042	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	3	187950000	188850000	10	0.9321	4	2	1
1_31.vs.Tonsil1_Group7_23	1	32450000	39650000	71	0.003119718	2	0	0
1_31.vs.Tonsil1_Group7_23	17	38750000	40550000	18	0.3542	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	12	55450000	57850000	23	0.2727	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	3	121650000	122750000	12	0.288	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	4	78650000	81750000	31	0.2815	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	10	89450000	91750000	23	0.1466	2	0	0
1_31.vs.Tonsil1_Group7_23	8	58750000	61150000	25	0.3572	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	19	22450000	34050000	65	-0.5397	1	-1	-1
1_31.vs.Tonsil1_Group7_23	4	85350000	85950000	7	0.4376	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	15	69450000	70750000	14	0.2965	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	10	57450000	61350000	38	0.0474	2	0	0
1_31.vs.Tonsil1_Group7_23	12	53550000	55350000	18	0.1092	2	0	0
1_31.vs.Tonsil1_Group7_23	15	65950000	69350000	35	0.0963	2	0	0
1_31.vs.Tonsil1_Group7_23	14	49850000	51250000	15	0.364	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	1	47550000	48250000	8	-0.3543	1	-1	-1
1_31.vs.Tonsil1_Group7_23	8	96750000	102150000	53	0.691318868	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	15	63150000	65850000	27	0.2741	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	11	94950000	96350000	15	0.3284	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	11	116950000	127950000	111	-0.026782883	2	0	0
1_31.vs.Tonsil1_Group7_23	10	12450000	14450000	21	0.0911	2	0	0
1_31.vs.Tonsil1_Group7_23	15	53050000	55250000	23	-0.0024	2	0	0
1_31.vs.Tonsil1_Group7_23	2	11950000	12550000	7	0.3706	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	13	39650000	41650000	20	-0.0795	2	0	0
1_31.vs.Tonsil1_Group7_23	10	119050000	119950000	10	0.3629	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	2	127150000	127950000	8	0.2926	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	15	59850000	63050000	33	-0.0505	2	0	0
1_31.vs.Tonsil1_Group7_23	9	120550000	125950000	54	-0.0771	2	0	0
1_31.vs.Tonsil1_Group7_23	10	95750000	97450000	18	0.3324	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	15	51650000	52950000	13	0.3088	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	9	31250000	71850000	112	-0.223533929	2	0	0
1_31.vs.Tonsil1_Group7_23	18	32650000	35650000	31	0.2969	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	11	128050000	128750000	8	0.4056	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	2	64650000	65650000	10	0.3403	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	4	81850000	82750000	10	0.0493	2	0	0
1_31.vs.Tonsil1_Group7_23	2	134350000	135750000	15	0.1994	2	0	0
1_31.vs.Tonsil1_Group7_23	2	224450000	225150000	7	0.3769	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	1	31850000	32250000	5	0.3813	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	2	133850000	134250000	5	0.3683	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	2	135850000	136350000	6	0.5201	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	3	122850000	124450000	16	-0.0269	2	0	0
1_31.vs.Tonsil1_Group7_23	4	82850000	83450000	7	0.2997	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	5	50450000	50850000	5	0.4346	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	7	50150000	50450000	4	0.4222	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	7	69450000	70150000	8	0.2694	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	8	94850000	95250000	5	0.5819	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	11	34850000	35350000	6	0.3745	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	11	72850000	73150000	4	0.5072	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	15	49650000	51550000	19	-0.0062	2	0	0
1_31.vs.Tonsil1_Group7_23	15	55350000	55650000	4	-0.3785	1	-1	-1
1_31.vs.Tonsil1_Group7_23	15	58650000	59750000	9	0.2867	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	16	31250000	31950000	8	0.0239	2	0	0
1_31.vs.Tonsil1_Group7_23	16	33650000	34750000	4	0.609	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	19	13250000	13650000	5	-0.4547	1	-1	-1
1_31.vs.Tonsil1_Group7_23	21	7950000	9850000	6	-0.4242	1	-1	-1
1_31.vs.Tonsil1_Group7_23	23	250000	12750000	122	-0.07385082	2	0	0
1_31.vs.Tonsil1_Group7_23	23	12850000	13450000	7	0.5711	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	23	13650000	40850000	259	0.0246	2	0	0
1_31.vs.Tonsil1_Group7_23	23	40950000	43550000	27	0.3148	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	23	43650000	68650000	191	0.021313089	2	0	0
1_31.vs.Tonsil1_Group7_23	23	68750000	69650000	10	-0.351	1	-1	-1
1_31.vs.Tonsil1_Group7_23	23	69750000	153150000	777	-0.035611326	2	0	0
1_31.vs.Tonsil1_Group7_23	23	153250000	155950000	27	0.211744444	3	1	0.584962501
1_31.vs.Tonsil1_Group7_23	24	2850000	26550000	118	-1.0184	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	4	189150000	189950000	9	0.2924	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	22	21950000	23050000	10	0.4334	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	8	141550000	142550000	11	-0.4504	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	2	37350000	38150000	9	0.423	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	1	246150000	248850000	27	0.130177778	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	5	180750000	181250000	6	0.3213	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	2	68450000	68850000	5	0.5577	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	6	167450000	170550000	31	0.023645161	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	3	25950000	27050000	12	0.3257	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	4	42650000	43250000	7	0.2733	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	4	164750000	165150000	5	-0.3989	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	6	29850000	33250000	33	0.3177	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	7	55650000	57650000	15	-0.4096	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	8	350000	14850000	127	0.006354331	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	20	150000	1050000	9	0.0079	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	13	18250000	20950000	24	-0.525233333	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	16	4950000	8150000	31	-0.3242	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	22	23150000	24650000	15	0.0983	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	8	142650000	145050000	25	-0.0067	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	9	250000	8350000	77	-0.2301	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	16	8250000	27550000	168	-0.1319	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	22	10750000	21750000	45	-0.0696	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	9	8450000	15850000	75	-0.415164	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	3	143150000	143950000	9	0.4482	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	12	19050000	19550000	6	-0.5042	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	14	19750000	26250000	64	0.2986	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	3	50000	16250000	159	0.09466478	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	17	150000	5650000	55	-0.0614	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	20	1150000	1850000	8	0.5358	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	2	31750000	37250000	50	-0.076636	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	11	128950000	134950000	60	0.0491	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	6	26650000	29650000	27	-0.0288	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	15	17050000	55250000	308	-0.043334416	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	4	165250000	189050000	237	-0.092094937	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	6	26050000	26550000	5	0.5961	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	3	59250000	59850000	7	0.4162	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	7	142950000	159250000	158	-0.0182	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	12	114950000	133150000	175	-0.072956571	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	10	42450000	56150000	118	0.011850847	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	9	27250000	28450000	12	-0.0534	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	12	114550000	114850000	4	-0.5304	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	6	166050000	167350000	14	0.2896	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	1	234550000	235150000	7	0.4332	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	16	150000	4850000	47	0.0201	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	21	19150000	25050000	59	-0.3235	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	7	63050000	70850000	62	-0.2744	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	12	150000	18950000	186	0.0621	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	18	46050000	80250000	334	0.001847904	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	3	19750000	25850000	59	0.0656	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	18	250000	15050000	143	-0.024	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	1	245750000	246050000	4	0.3246	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	7	50000	39450000	388	0.045838144	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	3	144050000	198050000	529	0.036146692	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	2	68950000	133750000	535	0.038804673	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	2	202450000	203550000	11	-0.4192	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	2	44550000	58950000	143	0.076091608	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	15	77850000	101850000	233	0.015809013	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	21	35650000	46550000	102	0.0393	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	17	6650000	83150000	682	-0.051183724	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	4	160750000	162650000	18	-0.3267	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	7	72650000	106250000	310	-0.021348065	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	4	150350000	151450000	12	-0.3797	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	5	170450000	177250000	66	-0.050892424	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	22	25350000	50750000	251	-0.063888446	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	7	70950000	72550000	17	-0.5005	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	19	9350000	58550000	419	-0.092677566	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	2	181950000	202250000	199	0.0447	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	11	58950000	59350000	5	0.637	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	19	350000	8550000	80	-0.09176	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	13	22750000	34250000	111	-0.396143243	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	9	28550000	37350000	86	-0.3467	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	5	169650000	170350000	8	0.3871	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	2	38250000	43550000	54	0.0308	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	16	28550000	90050000	459	-0.05092549	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	2	134950000	143050000	82	-0.012612195	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	11	59450000	94550000	334	0.075655389	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	2	230550000	242050000	111	0.028167568	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	2	150000	30050000	295	0.08926	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	8	14950000	22450000	71	-0.4385	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	9	21450000	27150000	57	-0.677357895	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	7	106850000	142350000	349	0.013730946	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	1	950000	61550000	584	-0.050449315	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	13	40650000	114150000	715	-0.042691329	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	5	150000	158050000	1481	0.050000338	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	3	29950000	30750000	9	0.4346	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	10	63050000	87950000	237	-0.047415612	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	6	250000	25950000	251	0.080123904	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	4	150000	42450000	408	-0.008569853	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	16	27650000	28450000	8	-0.3533	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	2	230150000	230450000	4	0.6033	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	14	26350000	68150000	410	0.007243415	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	14	68250000	68850000	7	0.4556	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	1	157250000	161750000	46	0.3288	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	10	56250000	56750000	6	0.3877	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	2	43650000	44450000	9	-0.3287	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	10	91550000	133650000	413	-0.005026877	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	20	1950000	64150000	576	-0.001122222	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	1	235250000	245650000	101	-0.136663366	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	10	50000	38950000	373	-0.067427078	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	11	250000	58850000	522	0.056829119	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	3	59950000	107950000	440	0.025860227	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	21	25150000	34750000	90	-0.0568	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	5	177950000	180650000	27	-0.1185	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	4	162750000	164650000	20	0.06205	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	12	19650000	45950000	221	0.0084	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	14	68950000	106850000	369	-0.017820867	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	17	5750000	6550000	9	-0.3331	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	4	43350000	85050000	374	0.038636631	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	6	33350000	165950000	1261	0.041849722	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	7	40550000	55550000	147	0.02842449	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	4	86250000	150250000	628	0.027675318	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	12	46050000	47850000	19	0.3016	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	3	108450000	143050000	336	0.075477976	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	1	173550000	205650000	318	0.0062	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	3	17750000	19650000	19	0.3894	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	7	39550000	40450000	10	-0.3537	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	1	61650000	93350000	310	-0.363762903	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	8	32850000	141450000	1024	0.037194434	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	9	17550000	21350000	36	-0.286	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	11	95850000	128250000	322	0.002674224	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	10	62450000	62950000	6	0.4626	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	9	119250000	138050000	183	-0.384931694	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	2	59050000	60550000	15	0.45242	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	15	77250000	77750000	6	-0.3576	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	4	85150000	86150000	10	0.3094	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	12	48050000	114450000	644	0.017425	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	2	60650000	68350000	74	0.043558108	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	3	27150000	29850000	27	-0.003177778	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	1	207950000	234450000	252	0.023304762	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	3	30850000	59150000	279	0.062643369	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	18	22450000	44350000	216	-0.030956944	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	21	7950000	19050000	60	-0.105925	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	5	159150000	169550000	102	-0.005709804	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	2	203650000	230050000	259	0.0087	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	10	88050000	91450000	34	0.2805	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	4	151550000	160650000	89	0.0226	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	1	93450000	157050000	352	-0.15995625	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	3	17250000	17650000	5	0.0117	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	10	56850000	62350000	54	0.0667	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	9	37450000	119150000	512	0.0058	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	5	158150000	159050000	10	0.5157	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	13	21050000	22650000	17	-0.2989	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	2	133850000	134850000	11	0.2957	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	15	56050000	69550000	132	-0.0171	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	15	70650000	77150000	66	-0.07425	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	15	69650000	70550000	10	0.3549	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	13	34350000	39850000	55	-0.0808	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	2	144950000	180150000	340	0.034654706	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	8	23750000	32750000	90	-0.4548	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	2	30150000	31650000	16	0.2963	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	22	24750000	25250000	6	-0.4575	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	9	16550000	17450000	9	-0.7678	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	19	8650000	9250000	7	-0.4593	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	1	161850000	171950000	99	0.0599	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	18	44450000	45850000	14	0.3462	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	2	143150000	144850000	17	0.3328	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	15	55350000	55950000	7	-0.6114	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	8	22550000	23650000	12	-0.1987	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	2	180250000	181850000	17	0.3322	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	11	94650000	95750000	11	0.515	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	1	205750000	207850000	20	0.3606	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	21	34850000	35550000	8	0.418	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	9	15950000	16450000	6	-0.1486	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	11	128350000	128850000	6	0.5585	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	18	21050000	22350000	13	-0.37	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	1	172050000	173450000	15	0.3963	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	3	16350000	17150000	9	0.5359	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	3	108050000	108350000	4	0.6165	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	5	177350000	177650000	4	0.3306	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	7	58050000	61850000	4	0.6723	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	7	106350000	106750000	5	0.511	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	7	142450000	142850000	4	0.851	4	2	1
1_33_combined.vs.Tonsil1_Group7_23	10	39050000	39550000	6	0.8356	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	13	39950000	40550000	7	0.4298	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	23	250000	1250000	10	-0.4999	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	23	1350000	4150000	26	-0.1372	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	23	4250000	5750000	16	-0.3556	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	23	5850000	10750000	50	0.0135	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	23	10850000	14250000	34	0.3206	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	23	14350000	38550000	229	-0.015223144	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	23	38650000	39550000	10	0.4608	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	23	39650000	41750000	22	-0.027	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	23	41850000	43550000	18	0.2788	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	23	43650000	51850000	76	-0.032915789	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	23	51950000	52550000	7	0.3876	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	23	52650000	53750000	11	-0.0805	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	23	53850000	54550000	7	-0.3725	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	23	54650000	68050000	84	0.3064	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	23	68150000	74750000	63	-0.046209524	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	23	74850000	77550000	28	0.2653	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	23	77650000	78050000	5	-0.2219	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	23	78150000	79350000	13	0.4533	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	23	79450000	96650000	143	0.0667	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	23	96750000	97350000	7	-0.3895	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	23	97450000	114150000	162	0.151645062	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	23	114250000	115650000	14	-0.3273	1	-1	-1
1_33_combined.vs.Tonsil1_Group7_23	23	115950000	147850000	305	0.072332459	2	0	0
1_33_combined.vs.Tonsil1_Group7_23	23	147950000	155950000	80	0.3136	3	1	0.584962501
1_33_combined.vs.Tonsil1_Group7_23	24	2850000	26550000	118	0.069113559	2	0	0
1_39.vs.Tonsil1_Group7_23	4	189150000	189950000	9	0.2845	3	1	0.584962501
1_39.vs.Tonsil1_Group7_23	14	106150000	106850000	8	0.3161	3	1	0.584962501
1_39.vs.Tonsil1_Group7_23	7	158650000	159250000	7	0.1514	2	0	0
1_39.vs.Tonsil1_Group7_23	14	21850000	22450000	7	0.6841	3	1	0.584962501
1_39.vs.Tonsil1_Group7_23	4	68550000	69650000	11	0.3503	3	1	0.584962501
1_39.vs.Tonsil1_Group7_23	8	350000	1050000	8	-0.4173	1	-1	-1
1_39.vs.Tonsil1_Group7_23	13	18250000	19650000	11	0.3749	3	1	0.584962501
1_39.vs.Tonsil1_Group7_23	2	150000	4050000	40	0.2712	3	1	0.584962501
1_39.vs.Tonsil1_Group7_23	15	17050000	26950000	46	0.2543	2	0	0
1_39.vs.Tonsil1_Group7_23	13	113650000	114150000	5	-0.319	2	0	0
1_39.vs.Tonsil1_Group7_23	6	160850000	170550000	97	0.14978866	2	0	0
1_39.vs.Tonsil1_Group7_23	16	150000	31950000	283	-0.0759	2	0	0
1_39.vs.Tonsil1_Group7_23	8	1750000	24350000	203	-0.772959113	1	-1	-1
1_39.vs.Tonsil1_Group7_23	14	19750000	21650000	20	-0.0509	2	0	0
1_39.vs.Tonsil1_Group7_23	8	1150000	1650000	6	-0.2239	2	0	0
1_39.vs.Tonsil1_Group7_23	15	27050000	46350000	175	-0.800473143	1	-1	-1
1_39.vs.Tonsil1_Group7_23	7	157450000	158450000	10	0.4205	3	1	0.584962501
1_39.vs.Tonsil1_Group7_23	17	150000	21450000	202	-0.0595	2	0	0
1_39.vs.Tonsil1_Group7_23	22	10750000	50750000	327	-0.010508563	2	0	0
1_39.vs.Tonsil1_Group7_23	17	21550000	26850000	11	0.396	3	1	0.584962501
1_39.vs.Tonsil1_Group7_23	7	63050000	81850000	155	-0.123310323	2	0	0
1_39.vs.Tonsil1_Group7_23	15	85850000	101850000	158	-0.74236962	1	-1	-1
1_39.vs.Tonsil1_Group7_23	3	150250000	198050000	468	0.4932	3	1	0.584962501
1_39.vs.Tonsil1_Group7_23	2	31750000	88750000	543	-0.0088	2	0	0
1_39.vs.Tonsil1_Group7_23	7	50000	57650000	560	0.018985179	2	0	0
1_39.vs.Tonsil1_Group7_23	3	50000	59150000	578	0.034961938	2	0	0
